id,satisfaction
34920,neutral or dissatisfied
71012,satisfied
85370,satisfied
78111,satisfied
44302,neutral or dissatisfied
55193,neutral or dissatisfied
27995,neutral or dissatisfied
59517,neutral or dissatisfied
103286,satisfied
63540,neutral or dissatisfied
20556,neutral or dissatisfied
101479,neutral or dissatisfied
26353,neutral or dissatisfied
116586,satisfied
29039,neutral or dissatisfied
93248,neutral or dissatisfied
104555,satisfied
39635,neutral or dissatisfied
71355,satisfied
128092,neutral or dissatisfied
78802,neutral or dissatisfied
100319,satisfied
5606,satisfied
104183,neutral or dissatisfied
114407,satisfied
110824,neutral or dissatisfied
119875,neutral or dissatisfied
45595,neutral or dissatisfied
93949,neutral or dissatisfied
591,satisfied
27586,neutral or dissatisfied
80898,neutral or dissatisfied
56355,neutral or dissatisfied
118197,neutral or dissatisfied
95489,neutral or dissatisfied
17640,satisfied
11087,neutral or dissatisfied
113235,neutral or dissatisfied
42048,neutral or dissatisfied
62929,satisfied
91330,satisfied
53938,neutral or dissatisfied
72079,neutral or dissatisfied
84664,satisfied
63208,satisfied
1133,neutral or dissatisfied
111341,satisfied
41891,satisfied
72114,satisfied
90117,neutral or dissatisfied
96130,satisfied
73310,satisfied
13949,satisfied
15486,neutral or dissatisfied
6246,neutral or dissatisfied
116581,satisfied
68447,neutral or dissatisfied
37991,satisfied
77110,neutral or dissatisfied
83992,neutral or dissatisfied
82272,neutral or dissatisfied
14998,neutral or dissatisfied
78633,neutral or dissatisfied
62830,neutral or dissatisfied
31618,neutral or dissatisfied
38474,satisfied
3046,neutral or dissatisfied
8170,satisfied
128482,neutral or dissatisfied
75560,neutral or dissatisfied
63294,satisfied
40970,neutral or dissatisfied
92300,satisfied
101508,neutral or dissatisfied
665,satisfied
78256,satisfied
113730,neutral or dissatisfied
22112,satisfied
1983,neutral or dissatisfied
111918,satisfied
127316,neutral or dissatisfied
116781,neutral or dissatisfied
113173,neutral or dissatisfied
34883,neutral or dissatisfied
91829,neutral or dissatisfied
100536,neutral or dissatisfied
12938,neutral or dissatisfied
105814,neutral or dissatisfied
112369,neutral or dissatisfied
11412,satisfied
44625,satisfied
52641,neutral or dissatisfied
37552,satisfied
31403,neutral or dissatisfied
46713,satisfied
43078,neutral or dissatisfied
95517,satisfied
123991,neutral or dissatisfied
16155,satisfied
11780,neutral or dissatisfied
93797,neutral or dissatisfied
125838,satisfied
70579,neutral or dissatisfied
112073,satisfied
71324,satisfied
91115,neutral or dissatisfied
69388,neutral or dissatisfied
23459,neutral or dissatisfied
74298,satisfied
45052,satisfied
9120,neutral or dissatisfied
3727,neutral or dissatisfied
40814,neutral or dissatisfied
55518,neutral or dissatisfied
63341,neutral or dissatisfied
63063,neutral or dissatisfied
40095,satisfied
4068,neutral or dissatisfied
75064,satisfied
126011,satisfied
128903,neutral or dissatisfied
3469,neutral or dissatisfied
7279,neutral or dissatisfied
7265,neutral or dissatisfied
47434,satisfied
104113,satisfied
2566,neutral or dissatisfied
62728,satisfied
37475,neutral or dissatisfied
116146,neutral or dissatisfied
32035,neutral or dissatisfied
115867,satisfied
51013,neutral or dissatisfied
115670,neutral or dissatisfied
8776,satisfied
127448,neutral or dissatisfied
83303,neutral or dissatisfied
41370,neutral or dissatisfied
38364,neutral or dissatisfied
4347,satisfied
4287,neutral or dissatisfied
13042,neutral or dissatisfied
65121,neutral or dissatisfied
58819,neutral or dissatisfied
73163,satisfied
116035,neutral or dissatisfied
117715,satisfied
105679,satisfied
108405,satisfied
60143,satisfied
85876,satisfied
107482,satisfied
10379,satisfied
87767,satisfied
82048,neutral or dissatisfied
5735,neutral or dissatisfied
44673,satisfied
77202,satisfied
62241,neutral or dissatisfied
84380,neutral or dissatisfied
24984,neutral or dissatisfied
55061,satisfied
82919,neutral or dissatisfied
120905,satisfied
72416,satisfied
129386,neutral or dissatisfied
115176,satisfied
119534,neutral or dissatisfied
126518,neutral or dissatisfied
55426,neutral or dissatisfied
96490,neutral or dissatisfied
61474,neutral or dissatisfied
76338,satisfied
52445,neutral or dissatisfied
119093,satisfied
123159,neutral or dissatisfied
69191,neutral or dissatisfied
120733,satisfied
111947,satisfied
16529,neutral or dissatisfied
8268,satisfied
4448,neutral or dissatisfied
93735,satisfied
42280,neutral or dissatisfied
106790,neutral or dissatisfied
23269,satisfied
5469,neutral or dissatisfied
111408,satisfied
98164,neutral or dissatisfied
95235,neutral or dissatisfied
22984,neutral or dissatisfied
47758,satisfied
101114,satisfied
103289,satisfied
78565,satisfied
54716,neutral or dissatisfied
4540,satisfied
29139,neutral or dissatisfied
114527,neutral or dissatisfied
73428,neutral or dissatisfied
51261,satisfied
44256,neutral or dissatisfied
45626,satisfied
22406,satisfied
125793,satisfied
76012,satisfied
124583,satisfied
67372,satisfied
91993,satisfied
121056,neutral or dissatisfied
31864,satisfied
8727,neutral or dissatisfied
72727,satisfied
124704,neutral or dissatisfied
119690,satisfied
56981,neutral or dissatisfied
107889,satisfied
20897,neutral or dissatisfied
38074,neutral or dissatisfied
28062,satisfied
29128,neutral or dissatisfied
126434,neutral or dissatisfied
91101,neutral or dissatisfied
113729,neutral or dissatisfied
71833,neutral or dissatisfied
25778,satisfied
67477,neutral or dissatisfied
63252,satisfied
50751,neutral or dissatisfied
118222,neutral or dissatisfied
112994,satisfied
35857,neutral or dissatisfied
58291,neutral or dissatisfied
29445,neutral or dissatisfied
26105,satisfied
75831,satisfied
7539,neutral or dissatisfied
36429,satisfied
103416,neutral or dissatisfied
129662,neutral or dissatisfied
62025,satisfied
128428,neutral or dissatisfied
103350,neutral or dissatisfied
57991,neutral or dissatisfied
47447,neutral or dissatisfied
38957,neutral or dissatisfied
119240,satisfied
109900,satisfied
11569,neutral or dissatisfied
124162,satisfied
94698,satisfied
85933,neutral or dissatisfied
80,neutral or dissatisfied
110098,satisfied
117208,neutral or dissatisfied
34487,satisfied
13173,satisfied
23288,satisfied
40813,satisfied
105096,satisfied
108105,satisfied
9637,satisfied
110969,neutral or dissatisfied
36865,neutral or dissatisfied
126761,neutral or dissatisfied
5036,satisfied
56781,neutral or dissatisfied
57339,neutral or dissatisfied
43859,satisfied
94750,satisfied
102094,satisfied
71606,satisfied
41123,neutral or dissatisfied
8534,neutral or dissatisfied
11425,satisfied
115396,neutral or dissatisfied
29776,satisfied
110079,neutral or dissatisfied
72070,neutral or dissatisfied
30672,neutral or dissatisfied
123916,neutral or dissatisfied
4406,satisfied
123643,neutral or dissatisfied
124303,neutral or dissatisfied
98963,neutral or dissatisfied
44176,satisfied
38697,neutral or dissatisfied
98986,neutral or dissatisfied
94689,neutral or dissatisfied
105118,neutral or dissatisfied
103799,satisfied
102920,satisfied
119686,satisfied
6879,neutral or dissatisfied
54372,neutral or dissatisfied
68015,neutral or dissatisfied
4936,neutral or dissatisfied
114600,satisfied
85326,neutral or dissatisfied
89695,neutral or dissatisfied
10832,satisfied
54480,neutral or dissatisfied
17482,neutral or dissatisfied
42725,neutral or dissatisfied
102707,neutral or dissatisfied
52969,neutral or dissatisfied
69344,satisfied
11747,neutral or dissatisfied
96531,neutral or dissatisfied
24186,satisfied
26762,neutral or dissatisfied
84209,neutral or dissatisfied
68661,neutral or dissatisfied
10111,neutral or dissatisfied
125940,neutral or dissatisfied
84911,neutral or dissatisfied
105993,satisfied
15843,neutral or dissatisfied
71916,neutral or dissatisfied
69182,neutral or dissatisfied
51727,neutral or dissatisfied
45062,neutral or dissatisfied
21426,neutral or dissatisfied
9208,neutral or dissatisfied
112567,neutral or dissatisfied
15690,satisfied
115058,satisfied
69827,satisfied
95483,satisfied
9756,neutral or dissatisfied
3993,satisfied
61506,satisfied
123716,neutral or dissatisfied
72942,neutral or dissatisfied
83885,neutral or dissatisfied
2809,satisfied
18334,neutral or dissatisfied
44191,neutral or dissatisfied
74310,neutral or dissatisfied
108192,neutral or dissatisfied
92041,satisfied
27176,neutral or dissatisfied
108972,neutral or dissatisfied
127376,satisfied
87186,satisfied
87453,satisfied
87801,satisfied
106094,satisfied
3421,satisfied
46876,satisfied
120859,neutral or dissatisfied
37309,satisfied
14193,neutral or dissatisfied
93009,neutral or dissatisfied
40582,neutral or dissatisfied
47981,neutral or dissatisfied
27262,satisfied
19569,satisfied
98453,satisfied
81016,satisfied
74089,satisfied
104127,satisfied
117001,satisfied
24014,neutral or dissatisfied
66105,satisfied
53439,satisfied
75467,neutral or dissatisfied
18537,satisfied
111620,neutral or dissatisfied
52295,satisfied
55968,neutral or dissatisfied
14369,neutral or dissatisfied
11903,satisfied
6734,neutral or dissatisfied
57874,neutral or dissatisfied
60019,neutral or dissatisfied
58021,neutral or dissatisfied
112680,satisfied
78659,satisfied
9076,neutral or dissatisfied
3152,neutral or dissatisfied
15235,neutral or dissatisfied
34630,satisfied
108163,neutral or dissatisfied
102370,neutral or dissatisfied
115165,satisfied
121108,neutral or dissatisfied
21823,neutral or dissatisfied
126300,neutral or dissatisfied
32726,neutral or dissatisfied
91080,neutral or dissatisfied
88666,satisfied
36252,neutral or dissatisfied
77947,satisfied
53416,satisfied
53662,neutral or dissatisfied
2269,satisfied
118383,satisfied
126923,neutral or dissatisfied
79914,neutral or dissatisfied
81431,neutral or dissatisfied
59568,satisfied
80970,satisfied
61310,satisfied
79402,neutral or dissatisfied
32846,neutral or dissatisfied
92009,neutral or dissatisfied
21307,neutral or dissatisfied
44109,satisfied
52082,neutral or dissatisfied
128234,neutral or dissatisfied
63098,neutral or dissatisfied
35419,neutral or dissatisfied
86785,satisfied
99934,neutral or dissatisfied
5991,satisfied
87078,neutral or dissatisfied
25346,satisfied
26189,neutral or dissatisfied
107683,satisfied
127328,satisfied
7835,satisfied
114271,neutral or dissatisfied
103974,neutral or dissatisfied
28954,satisfied
26721,neutral or dissatisfied
75174,neutral or dissatisfied
58100,neutral or dissatisfied
115209,satisfied
49273,satisfied
22039,neutral or dissatisfied
8259,neutral or dissatisfied
52149,neutral or dissatisfied
16944,neutral or dissatisfied
24655,neutral or dissatisfied
83812,satisfied
36005,satisfied
42296,neutral or dissatisfied
84684,satisfied
124976,satisfied
83804,satisfied
35547,neutral or dissatisfied
45727,neutral or dissatisfied
89393,satisfied
47766,satisfied
30768,neutral or dissatisfied
87830,satisfied
25975,neutral or dissatisfied
67488,neutral or dissatisfied
47788,neutral or dissatisfied
61641,neutral or dissatisfied
129239,neutral or dissatisfied
98357,satisfied
101305,satisfied
21520,neutral or dissatisfied
113920,neutral or dissatisfied
128725,neutral or dissatisfied
29228,satisfied
12139,satisfied
105646,neutral or dissatisfied
37400,neutral or dissatisfied
45434,satisfied
82020,neutral or dissatisfied
3042,neutral or dissatisfied
87270,satisfied
23069,neutral or dissatisfied
125780,satisfied
100057,neutral or dissatisfied
99543,satisfied
36893,satisfied
57844,neutral or dissatisfied
37767,satisfied
73752,neutral or dissatisfied
74173,neutral or dissatisfied
129231,neutral or dissatisfied
72320,satisfied
128323,neutral or dissatisfied
37208,satisfied
112351,satisfied
17324,neutral or dissatisfied
52248,satisfied
18864,satisfied
73008,neutral or dissatisfied
51146,neutral or dissatisfied
104911,satisfied
129153,neutral or dissatisfied
81046,neutral or dissatisfied
94946,neutral or dissatisfied
127891,satisfied
69517,satisfied
71043,neutral or dissatisfied
125979,neutral or dissatisfied
83142,neutral or dissatisfied
12722,neutral or dissatisfied
670,neutral or dissatisfied
87702,neutral or dissatisfied
88479,neutral or dissatisfied
107088,satisfied
90401,neutral or dissatisfied
53507,neutral or dissatisfied
107619,satisfied
20050,satisfied
47148,neutral or dissatisfied
38853,satisfied
7930,neutral or dissatisfied
11335,neutral or dissatisfied
70192,satisfied
13693,neutral or dissatisfied
111751,neutral or dissatisfied
112641,neutral or dissatisfied
74755,neutral or dissatisfied
19254,neutral or dissatisfied
58786,neutral or dissatisfied
54775,neutral or dissatisfied
63784,neutral or dissatisfied
70038,satisfied
70037,neutral or dissatisfied
63389,neutral or dissatisfied
69427,neutral or dissatisfied
116632,neutral or dissatisfied
121178,neutral or dissatisfied
72432,satisfied
27590,neutral or dissatisfied
46721,neutral or dissatisfied
80513,neutral or dissatisfied
119629,neutral or dissatisfied
84005,neutral or dissatisfied
39823,neutral or dissatisfied
53043,neutral or dissatisfied
100987,satisfied
43585,satisfied
88924,satisfied
9306,satisfied
6055,neutral or dissatisfied
101643,satisfied
10805,neutral or dissatisfied
18540,satisfied
333,satisfied
32460,satisfied
41150,neutral or dissatisfied
32921,neutral or dissatisfied
29313,neutral or dissatisfied
35588,neutral or dissatisfied
126050,satisfied
125690,neutral or dissatisfied
80264,satisfied
37836,satisfied
118945,neutral or dissatisfied
2509,neutral or dissatisfied
8201,neutral or dissatisfied
38876,neutral or dissatisfied
70979,satisfied
126970,satisfied
52618,neutral or dissatisfied
67423,neutral or dissatisfied
122459,satisfied
72761,satisfied
64791,satisfied
37865,neutral or dissatisfied
81027,neutral or dissatisfied
2243,neutral or dissatisfied
19320,neutral or dissatisfied
55946,neutral or dissatisfied
1348,satisfied
90669,neutral or dissatisfied
2876,neutral or dissatisfied
71489,neutral or dissatisfied
49786,neutral or dissatisfied
118368,neutral or dissatisfied
84338,satisfied
30767,neutral or dissatisfied
129072,neutral or dissatisfied
53981,satisfied
25239,neutral or dissatisfied
96578,neutral or dissatisfied
12705,satisfied
61204,satisfied
113850,satisfied
13965,neutral or dissatisfied
109401,neutral or dissatisfied
80593,satisfied
82437,satisfied
58279,neutral or dissatisfied
14302,satisfied
70118,neutral or dissatisfied
41015,neutral or dissatisfied
4017,satisfied
93168,neutral or dissatisfied
15634,neutral or dissatisfied
8277,satisfied
78257,neutral or dissatisfied
79678,neutral or dissatisfied
48020,neutral or dissatisfied
92432,satisfied
89531,neutral or dissatisfied
73122,neutral or dissatisfied
24824,satisfied
5951,neutral or dissatisfied
97919,satisfied
26831,neutral or dissatisfied
71439,satisfied
6925,satisfied
74944,satisfied
54638,neutral or dissatisfied
22806,satisfied
48067,satisfied
101547,neutral or dissatisfied
30914,satisfied
105997,satisfied
101484,neutral or dissatisfied
75438,neutral or dissatisfied
33712,neutral or dissatisfied
101806,neutral or dissatisfied
90009,neutral or dissatisfied
7632,satisfied
99964,satisfied
72365,satisfied
84917,neutral or dissatisfied
10424,satisfied
68282,neutral or dissatisfied
55326,satisfied
78601,neutral or dissatisfied
37523,neutral or dissatisfied
25085,satisfied
90398,neutral or dissatisfied
42182,satisfied
18405,neutral or dissatisfied
39653,neutral or dissatisfied
124825,satisfied
128545,satisfied
